"condition","environment","groupID","subjectID","groupSize","averagePerformance","optimalChoiceRate","optimalChoiceCount","totalRoundNum","taskDifficulty","groupSize_standerized","groupSize_centralized","groupSize_standerized2","groupSize_centralized2","choiceCount_poor","choiceCount_good1","choiceCount_good2","average_entropy","average_gini","amazonID","alpha","beta","soc_raw","soc_change","soc2","soc70","theta","low_alpha","low_beta","low_soc_raw","low_soc_change","low_soc2","low_theta","high_alpha","high_beta","high_soc_raw","high_soc_change","high_soc2","high_theta","alpha_25","beta_25","soc_raw_25","soc_change_25","soc2_25","theta_25","alpha_75","beta_75","soc_raw_75","soc_change_75","soc2_75","theta_75","annealing","annealing_25","annealing_75","high_annealing","low_annealing","smallestWaicModel","frequency_dependence_4","male_female_other","age","average_copy_rate","average_invTemp"
1,"environment 1","subRoom1_2501_5","A1BE2EQFHHB22K",1,1.8,0.8,32,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,5,32,3,0,0.666666666666667,"A1BE2EQFHHB22K",0.685779135331324,1.48378359964373,NA,NA,NA,NA,NA,0.433238339638738,0.668414857170459,NA,NA,NA,NA,0.920211840033562,2.71140255113857,NA,NA,NA,NA,0.595823844810328,1.16988359077954,NA,NA,NA,NA,0.770834437877851,1.82364395469174,NA,NA,NA,NA,1.2794057103041,0.577363696473961,1.97716400166425,3.16963004309271,-0.918262128631469,"AL_ann","Single-condition",2,43,NA,NA
1,"environment 2","subRoom1_2501_5","A1BE2EQFHHB22K",1,2.96666666666667,0.966666666666667,29,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,0,1,29,0,0.666666666666667,"A1BE2EQFHHB22K",0.685779135331324,1.48378359964373,NA,NA,NA,NA,NA,0.433238339638738,0.668414857170459,NA,NA,NA,NA,0.920211840033562,2.71140255113857,NA,NA,NA,NA,0.595823844810328,1.16988359077954,NA,NA,NA,NA,0.770834437877851,1.82364395469174,NA,NA,NA,NA,1.2794057103041,0.577363696473961,1.97716400166425,3.16963004309271,-0.918262128631469,"AL_ann","Single-condition",2,43,NA,NA
1,"e1+e2","subRoom1_2501_5","A1BE2EQFHHB22K",1,2.3,0.871428571428571,61,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,5,33,32,0,0.666666666666667,"A1BE2EQFHHB22K",0.685779135331324,1.48378359964373,NA,NA,NA,NA,NA,0.433238339638738,0.668414857170459,NA,NA,NA,NA,0.920211840033562,2.71140255113857,NA,NA,NA,NA,0.595823844810328,1.16988359077954,NA,NA,NA,NA,0.770834437877851,1.82364395469174,NA,NA,NA,NA,1.2794057103041,0.577363696473961,1.97716400166425,3.16963004309271,-0.918262128631469,"AL_ann","Single-condition",2,43,NA,NA
1,"environment 1","subRoom1_2501_6","A7RQ5DNXWAA74",1,1.8,0.8,32,40,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,4,32,4,0,0.666666666666667,"A7RQ5DNXWAA74",0.634686680441421,1.01921091548572,NA,NA,NA,NA,NA,0.268897005233701,0.260956158209817,NA,NA,NA,NA,0.987518988641238,1.83041493111489,NA,NA,NA,NA,0.475336399504037,0.773165283213477,NA,NA,NA,NA,0.80728572184314,1.28467176825423,NA,NA,NA,NA,1.48807280614176,0.974533482328575,2.05841357237188,3.304713196523,-0.00756432633224384,"AL_ann","Single-condition",1,68,NA,NA
1,"environment 2","subRoom1_2501_6","A7RQ5DNXWAA74",1,2.9,0.933333333333333,28,30,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,1,1,28,0,0.666666666666667,"A7RQ5DNXWAA74",0.634686680441421,1.01921091548572,NA,NA,NA,NA,NA,0.268897005233701,0.260956158209817,NA,NA,NA,NA,0.987518988641238,1.83041493111489,NA,NA,NA,NA,0.475336399504037,0.773165283213477,NA,NA,NA,NA,0.80728572184314,1.28467176825423,NA,NA,NA,NA,1.48807280614176,0.974533482328575,2.05841357237188,3.304713196523,-0.00756432633224384,"AL_ann","Single-condition",1,68,NA,NA
1,"e1+e2","subRoom1_2501_6","A7RQ5DNXWAA74",1,2.27142857142857,0.857142857142857,60,70,"25%",-1.23184000832789,-6.992,-1.20660032474699,-9.42119205298013,5,33,32,0,0.666666666666667,"A7RQ5DNXWAA74",0.634686680441421,1.01921091548572,NA,NA,NA,NA,NA,0.268897005233701,0.260956158209817,NA,NA,NA,NA,0.987518988641238,1.83041493111489,NA,NA,NA,NA,0.475336399504037,0.773165283213477,NA,NA,NA,NA,0.80728572184314,1.28467176825423,NA,NA,NA,NA,1.48807280614176,0.974533482328575,2.05841357237188,3.304713196523,-0.00756432633224384,"AL_ann","Single-condition",1,68,NA,NA
2,"environment 1","mainRoom2_2502","A1ECCI7AWXLC9D",9,1.75,0.75,30,40,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,5,30,5,0.607835768885173,0.408926875593542,"A1ECCI7AWXLC9D",0.925211061045313,1.29106981636106,-2.13250055952251,-1.67751489272163,0.101395325549945,0.0191999822102478,0.544140495893912,0.650419295612122,0.309100861408155,-5.44958809042761,-5.00840726169724,0.00403739094648208,-2.42254073525229,0.999829405481263,2.79334438883307,-0.511791878850079,0.336783825496631,0.35876219385094,5.53979413762425,0.851061986154166,0.942352338751897,-2.87453705876004,-2.55515681187345,0.0510877181804762,-0.10591179437908,0.976622301642847,1.70674685079604,-1.47292207282998,-0.972600986331001,0.178478560527355,1.94124285200792,2.1478933036202,1.40393041779901,2.96075919867178,5.40013706026361,-0.23967250089342,"UNC6_sReduc_ann","Random-copying",2,34,0.0493565530402678,2.34915846203237
2,"environment 2","mainRoom2_2502","A1ECCI7AWXLC9D",9,2.86666666666667,0.9,27,30,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,1,2,27,0.709131398537568,0.355555555555556,"A1ECCI7AWXLC9D",0.925211061045313,1.29106981636106,-2.13250055952251,-1.67751489272163,0.101395325549945,0.0191999822102478,0.544140495893912,0.650419295612122,0.309100861408155,-5.44958809042761,-5.00840726169724,0.00403739094648208,-2.42254073525229,0.999829405481263,2.79334438883307,-0.511791878850079,0.336783825496631,0.35876219385094,5.53979413762425,0.851061986154166,0.942352338751897,-2.87453705876004,-2.55515681187345,0.0510877181804762,-0.10591179437908,0.976622301642847,1.70674685079604,-1.47292207282998,-0.972600986331001,0.178478560527355,1.94124285200792,2.1478933036202,1.40393041779901,2.96075919867178,5.40013706026361,-0.23967250089342,"UNC6_sReduc_ann","Random-copying",2,34,0.0493565530402678,2.34915846203237
2,"e1+e2","mainRoom2_2502","A1ECCI7AWXLC9D",9,2.22857142857143,0.814285714285714,57,70,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,6,32,32,0.651248181593342,0.385721953837896,"A1ECCI7AWXLC9D",0.925211061045313,1.29106981636106,-2.13250055952251,-1.67751489272163,0.101395325549945,0.0191999822102478,0.544140495893912,0.650419295612122,0.309100861408155,-5.44958809042761,-5.00840726169724,0.00403739094648208,-2.42254073525229,0.999829405481263,2.79334438883307,-0.511791878850079,0.336783825496631,0.35876219385094,5.53979413762425,0.851061986154166,0.942352338751897,-2.87453705876004,-2.55515681187345,0.0510877181804762,-0.10591179437908,0.976622301642847,1.70674685079604,-1.47292207282998,-0.972600986331001,0.178478560527355,1.94124285200792,2.1478933036202,1.40393041779901,2.96075919867178,5.40013706026361,-0.23967250089342,"UNC6_sReduc_ann","Random-copying",2,34,0.0493565530402678,2.34915846203237
2,"environment 1","mainRoom2_2502","A2XOKJX2IPLOA8",9,1.675,0.675,27,40,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,8,27,5,0.607835768885173,0.408926875593542,"A2XOKJX2IPLOA8",0.493667114817543,0.76617437869905,-1.69737291347691,-1.72417743653052,0.148020018236699,0.0291670743773183,0.789972671064498,0.0225659206492323,-0.540101035270364,-4.55300795958632,-5.14469468821854,0.0102450121316477,-3.77821971699477,0.887593625072214,3.72860995629837,-0.194711873057626,0.183215252108761,0.432311379768957,6.18943910026348,0.315484994298074,0.322857807701289,-2.42449354032393,-2.55502237087267,0.0789371977264458,-0.475037897839667,0.637114155618297,1.38387821477179,-1.14543580619025,-1.00895866689291,0.2287858983095,2.60562704299808,3.77803046974855,2.80235861918858,4.90268106523427,7.78125345045547,1.32674220265745,"UNC6_sReduc_ann","Random-copying",2,30,0.0746409693094851,2.69695197634287
2,"environment 2","mainRoom2_2502","A2XOKJX2IPLOA8",9,2,0,0,30,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,0,30,0,0.709131398537568,0.355555555555556,"A2XOKJX2IPLOA8",0.493667114817543,0.76617437869905,-1.69737291347691,-1.72417743653052,0.148020018236699,0.0291670743773183,0.789972671064498,0.0225659206492323,-0.540101035270364,-4.55300795958632,-5.14469468821854,0.0102450121316477,-3.77821971699477,0.887593625072214,3.72860995629837,-0.194711873057626,0.183215252108761,0.432311379768957,6.18943910026348,0.315484994298074,0.322857807701289,-2.42449354032393,-2.55502237087267,0.0789371977264458,-0.475037897839667,0.637114155618297,1.38387821477179,-1.14543580619025,-1.00895866689291,0.2287858983095,2.60562704299808,3.77803046974855,2.80235861918858,4.90268106523427,7.78125345045547,1.32674220265745,"UNC6_sReduc_ann","Random-copying",2,30,0.0746409693094851,2.69695197634287
2,"e1+e2","mainRoom2_2502","A2XOKJX2IPLOA8",9,1.81428571428571,0.385714285714286,27,70,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,8,57,5,0.651248181593342,0.385721953837896,"A2XOKJX2IPLOA8",0.493667114817543,0.76617437869905,-1.69737291347691,-1.72417743653052,0.148020018236699,0.0291670743773183,0.789972671064498,0.0225659206492323,-0.540101035270364,-4.55300795958632,-5.14469468821854,0.0102450121316477,-3.77821971699477,0.887593625072214,3.72860995629837,-0.194711873057626,0.183215252108761,0.432311379768957,6.18943910026348,0.315484994298074,0.322857807701289,-2.42449354032393,-2.55502237087267,0.0789371977264458,-0.475037897839667,0.637114155618297,1.38387821477179,-1.14543580619025,-1.00895866689291,0.2287858983095,2.60562704299808,3.77803046974855,2.80235861918858,4.90268106523427,7.78125345045547,1.32674220265745,"UNC6_sReduc_ann","Random-copying",2,30,0.0746409693094851,2.69695197634287
2,"environment 1","mainRoom2_2502","A3U999AET1CUTY",9,1.825,0.825,33,40,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,3,33,4,0.607835768885173,0.408926875593542,"A3U999AET1CUTY",0.18614058517858,2.95887185171355,-1.23861256702712,-1.59537983222397,0.216222061449788,0.0512224025356433,2.17603534161401,0.0647701255368113,1.04125385802999,-3.58453001586847,-4.74217463703729,0.026583594363477,0.172924540477179,0.289932291717314,7.6676153918774,0.447116991916365,0.412489629679945,0.589311273701106,8.41090666682555,0.141359300978445,2.19647755465142,-1.83259116110741,-2.39103930215922,0.134046034668295,1.26562994736851,0.228982191195983,3.92674563170682,-0.705328287735562,-0.936315945641796,0.318049793486753,3.55681284647939,3.82681511771453,2.57215686257502,5.66073353161394,12.0028758293633,0.542709697177464,"UNC6_sReduc_ann","Pos-freq-dep",1,21,0.117406382731351,5.01723603364852
2,"environment 2","mainRoom2_2502","A3U999AET1CUTY",9,2.03333333333333,0.0333333333333333,1,30,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,0,29,1,0.709131398537568,0.355555555555556,"A3U999AET1CUTY",0.18614058517858,2.95887185171355,-1.23861256702712,-1.59537983222397,0.216222061449788,0.0512224025356433,2.17603534161401,0.0647701255368113,1.04125385802999,-3.58453001586847,-4.74217463703729,0.026583594363477,0.172924540477179,0.289932291717314,7.6676153918774,0.447116991916365,0.412489629679945,0.589311273701106,8.41090666682555,0.141359300978445,2.19647755465142,-1.83259116110741,-2.39103930215922,0.134046034668295,1.26562994736851,0.228982191195983,3.92674563170682,-0.705328287735562,-0.936315945641796,0.318049793486753,3.55681284647939,3.82681511771453,2.57215686257502,5.66073353161394,12.0028758293633,0.542709697177464,"UNC6_sReduc_ann","Pos-freq-dep",1,21,0.117406382731351,5.01723603364852
2,"e1+e2","mainRoom2_2502","A3U999AET1CUTY",9,1.91428571428571,0.485714285714286,34,70,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,3,62,5,0.651248181593342,0.385721953837896,"A3U999AET1CUTY",0.18614058517858,2.95887185171355,-1.23861256702712,-1.59537983222397,0.216222061449788,0.0512224025356433,2.17603534161401,0.0647701255368113,1.04125385802999,-3.58453001586847,-4.74217463703729,0.026583594363477,0.172924540477179,0.289932291717314,7.6676153918774,0.447116991916365,0.412489629679945,0.589311273701106,8.41090666682555,0.141359300978445,2.19647755465142,-1.83259116110741,-2.39103930215922,0.134046034668295,1.26562994736851,0.228982191195983,3.92674563170682,-0.705328287735562,-0.936315945641796,0.318049793486753,3.55681284647939,3.82681511771453,2.57215686257502,5.66073353161394,12.0028758293633,0.542709697177464,"UNC6_sReduc_ann","Pos-freq-dep",1,21,0.117406382731351,5.01723603364852
2,"environment 1","mainRoom2_2502","A3V1WO6CU1EQA1",9,1.4,0.4,16,40,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,13,16,11,0.607835768885173,0.408926875593542,"A3V1WO6CU1EQA1",0.00729770718511549,0.890193326237668,-1.68225869765492,-1.36343442301702,0.150116637612429,0.0435300975329654,0.989051882321915,2.68846686368352e-06,-2.27999865730708,-4.66022286382504,-4.76424232420204,0.00941546063906764,-2.38661078388867,0.960396554408731,5.0165900121996,1.44090038389536,1.17750104946613,0.808506904453938,5.55429285518142,0.00187286477613343,-0.151420617313657,-2.36773618256842,-2.10920569259336,0.0829035006961844,0.0453073595498997,0.0838957295807875,2.17970024924618,-1.09042202172101,-0.577746619957649,0.244223012429186,2.26375095882444,2.42356172188305,0.980836823960258,3.87966010230519,7.99933936599848,-1.2100895729234,"UNC6_sReduc_ann","Pos-freq-dep",1,22,0.087134284773805,2.15374544736003
2,"environment 2","mainRoom2_2502","A3V1WO6CU1EQA1",9,2.13333333333333,0.4,12,30,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,8,10,12,0.709131398537568,0.355555555555556,"A3V1WO6CU1EQA1",0.00729770718511549,0.890193326237668,-1.68225869765492,-1.36343442301702,0.150116637612429,0.0435300975329654,0.989051882321915,2.68846686368352e-06,-2.27999865730708,-4.66022286382504,-4.76424232420204,0.00941546063906764,-2.38661078388867,0.960396554408731,5.0165900121996,1.44090038389536,1.17750104946613,0.808506904453938,5.55429285518142,0.00187286477613343,-0.151420617313657,-2.36773618256842,-2.10920569259336,0.0829035006961844,0.0453073595498997,0.0838957295807875,2.17970024924618,-1.09042202172101,-0.577746619957649,0.244223012429186,2.26375095882444,2.42356172188305,0.980836823960258,3.87966010230519,7.99933936599848,-1.2100895729234,"UNC6_sReduc_ann","Pos-freq-dep",1,22,0.087134284773805,2.15374544736003
2,"e1+e2","mainRoom2_2502","A3V1WO6CU1EQA1",9,1.71428571428571,0.4,28,70,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,21,26,23,0.651248181593342,0.385721953837896,"A3V1WO6CU1EQA1",0.00729770718511549,0.890193326237668,-1.68225869765492,-1.36343442301702,0.150116637612429,0.0435300975329654,0.989051882321915,2.68846686368352e-06,-2.27999865730708,-4.66022286382504,-4.76424232420204,0.00941546063906764,-2.38661078388867,0.960396554408731,5.0165900121996,1.44090038389536,1.17750104946613,0.808506904453938,5.55429285518142,0.00187286477613343,-0.151420617313657,-2.36773618256842,-2.10920569259336,0.0829035006961844,0.0453073595498997,0.0838957295807875,2.17970024924618,-1.09042202172101,-0.577746619957649,0.244223012429186,2.26375095882444,2.42356172188305,0.980836823960258,3.87966010230519,7.99933936599848,-1.2100895729234,"UNC6_sReduc_ann","Pos-freq-dep",1,22,0.087134284773805,2.15374544736003
2,"environment 1","mainRoom2_2502","A3VKQUN60PN9O1",9,1.76923076923077,0.769230769230769,30,39,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,4,30,5,0.601242493197154,0.412670565302144,"A3VKQUN60PN9O1",0.906525056047696,0.942607939325296,-1.42280707912472,-1.29080562443646,0.186301009197023,0.0642943079331786,0.810082626297992,0.553270428766959,-0.155905732134085,-3.65603313464581,-3.88156070081729,0.0249280804463681,-1.27311729106472,0.99969258529735,4.15490444585062,-0.0455858925736469,0.717023177564376,0.471830950441818,5.41652442476325,0.802783404501343,0.542662791504569,-2.06784978904838,-1.9017775778638,0.108992514230892,0.0730011439727248,0.972470758201337,1.5722861703877,-0.911600790493035,-0.597137748143344,0.277966195148852,2.10844959058637,2.84678675722891,1.93690977174637,3.93213370414448,6.80519468694354,-0.0960981307355199,"UNC6_sReduc_ann","Pos-freq-dep",2,29,0.115621976239505,2.37271882211206
2,"environment 2","mainRoom2_2502","A3VKQUN60PN9O1",9,2.63333333333333,0.666666666666667,20,30,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,1,9,20,0.709131398537568,0.355555555555556,"A3VKQUN60PN9O1",0.906525056047696,0.942607939325296,-1.42280707912472,-1.29080562443646,0.186301009197023,0.0642943079331786,0.810082626297992,0.553270428766959,-0.155905732134085,-3.65603313464581,-3.88156070081729,0.0249280804463681,-1.27311729106472,0.99969258529735,4.15490444585062,-0.0455858925736469,0.717023177564376,0.471830950441818,5.41652442476325,0.802783404501343,0.542662791504569,-2.06784978904838,-1.9017775778638,0.108992514230892,0.0730011439727248,0.972470758201337,1.5722861703877,-0.911600790493035,-0.597137748143344,0.277966195148852,2.10844959058637,2.84678675722891,1.93690977174637,3.93213370414448,6.80519468694354,-0.0960981307355199,"UNC6_sReduc_ann","Pos-freq-dep",2,29,0.115621976239505,2.37271882211206
2,"e1+e2","mainRoom2_2502","A3VKQUN60PN9O1",9,2.14492753623188,0.72463768115942,50,69,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,5,39,25,0.648150712910377,0.387472766884532,"A3VKQUN60PN9O1",0.906525056047696,0.942607939325296,-1.42280707912472,-1.29080562443646,0.186301009197023,0.0642943079331786,0.810082626297992,0.553270428766959,-0.155905732134085,-3.65603313464581,-3.88156070081729,0.0249280804463681,-1.27311729106472,0.99969258529735,4.15490444585062,-0.0455858925736469,0.717023177564376,0.471830950441818,5.41652442476325,0.802783404501343,0.542662791504569,-2.06784978904838,-1.9017775778638,0.108992514230892,0.0730011439727248,0.972470758201337,1.5722861703877,-0.911600790493035,-0.597137748143344,0.277966195148852,2.10844959058637,2.84678675722891,1.93690977174637,3.93213370414448,6.80519468694354,-0.0960981307355199,"UNC6_sReduc_ann","Pos-freq-dep",2,29,0.115621976239505,2.37271882211206
2,"environment 1","mainRoom2_2502","A41Z35LXHL4PI",9,1.75,0.75,30,40,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,6,30,4,0.607835768885173,0.408926875593542,"A41Z35LXHL4PI",0.691064171947345,2.30716876165016,-0.786340549882579,-1.2155742171858,0.305899366030285,0.122510655734073,-0.336894932200487,0.260864264788465,-0.17332954121788,-2.27581269865654,-2.95839617148775,0.092390084311378,-1.95145761984253,0.995935554566401,6.98122404357626,0.584711708275716,0.726935270620866,0.622024103139737,0.564085000264113,0.509845913231007,1.37662517606189,-1.21783807084622,-1.76143164279485,0.223464630971483,-0.846942397576497,0.861886138603236,3.45899340718684,-0.360617425556138,-0.625681148025132,0.399892061148899,0.0656097340901163,4.49976302553071,3.03975545024791,6.44423914677792,12.2076895488577,1.10806171598322,"UNC6_sReduc_ann","Random-copying",1,20,0.204130353494675,4.81742182146457
2,"environment 2","mainRoom2_2502","A41Z35LXHL4PI",9,2.63333333333333,0.766666666666667,23,30,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,4,3,23,0.709131398537568,0.355555555555556,"A41Z35LXHL4PI",0.691064171947345,2.30716876165016,-0.786340549882579,-1.2155742171858,0.305899366030285,0.122510655734073,-0.336894932200487,0.260864264788465,-0.17332954121788,-2.27581269865654,-2.95839617148775,0.092390084311378,-1.95145761984253,0.995935554566401,6.98122404357626,0.584711708275716,0.726935270620866,0.622024103139737,0.564085000264113,0.509845913231007,1.37662517606189,-1.21783807084622,-1.76143164279485,0.223464630971483,-0.846942397576497,0.861886138603236,3.45899340718684,-0.360617425556138,-0.625681148025132,0.399892061148899,0.0656097340901163,4.49976302553071,3.03975545024791,6.44423914677792,12.2076895488577,1.10806171598322,"UNC6_sReduc_ann","Random-copying",1,20,0.204130353494675,4.81742182146457
2,"e1+e2","mainRoom2_2502","A41Z35LXHL4PI",9,2.12857142857143,0.757142857142857,53,70,"25%",0.177587918820726,1.008,-0.182016329038876,-1.42119205298013,10,33,27,0.651248181593342,0.385721953837896,"A41Z35LXHL4PI",0.691064171947345,2.30716876165016,-0.786340549882579,-1.2155742171858,0.305899366030285,0.122510655734073,-0.336894932200487,0.260864264788465,-0.17332954121788,-2.27581269865654,-2.95839617148775,0.092390084311378,-1.95145761984253,0.995935554566401,6.98122404357626,0.584711708275716,0.726935270620866,0.622024103139737,0.564085000264113,0.509845913231007,1.37662517606189,-1.21783807084622,-1.76143164279485,0.223464630971483,-0.846942397576497,0.861886138603236,3.45899340718684,-0.360617425556138,-0.625681148025132,0.399892061148899,0.0656097340901163,4.49976302553071,3.03975545024791,6.44423914677792,12.2076895488577,1.10806171598322,"UNC6_sReduc_ann","Random-copying",1,20,0.204130353494675,4.81742182146457
